"Distancía absoluta [m]
01/01/2020",Número de soldadura,SMYS [psi],Diámetro [mm],Espesor [mm],Elevación [m],Latitud[º] / Este,Longitud [º]/ Norte,Feature typev (don't incude blank),Inclinación - Pitch [grados] - desde Extraer GW - Interpolar,Azimuth - [Grados] - desde Extraer GW - Interpolar,Distancia de Registro [km],Presión de diseño [psi],Presió Interpolada [psi] (desde colmna K),PK [km],Perfil de presión operativa [psi],Distancia de registro perfil operativo [m]
1821.285,1720,60000,323.85,9.3,1450.559,1188295.937,835836.616,GW,,,18.21285,2482.0,1655.0,191.17063,1341.7658398886551,27446.4
1833.735,1730,60000,323.85,9.3,1450.616,1188305.605,835844.451,GW,,,18.33735,2482.0,1657.0,191.18283,1338.4180363337775,27458.6
1846.017,1740,60000,323.85,11.1,1450.582,1188315.17,835852.146,GW,,,18.46017,2962.0,1659.0,191.32297,1291.788041639437,27598.74
1858.646,1750,60000,323.85,11.1,1450.976,1188324.947,835860.118,GW,,,18.58646,2962.0,1661.0,191.33299,1290.4807097086914,27608.76
1860.368,1760,60000,323.85,9.3,1451.056,1188326.283,835861.199,GW,,,18.60368,2482.0,1661.0,191.40545,1311.3351439622388,27681.22
1871.035,1770,60000,323.85,9.3,1451.01,1188334.546,835867.937,GW,,,18.710350000000002,2482.0,1663.0,191.40995,1312.5514285508734,27685.72
1882.796,1780,60000,323.85,9.3,1450.848,1188343.624,835875.402,GW,,,18.82796,2482.0,1664.0,192.34264,1060.334781069496,28618.41
1895.218,1790,60000,323.85,9.3,1450.443,1188353.239,835883.247,GW,,,18.952180000000002,2482.0,1666.0,192.35092,1060.378762384425,28626.69
1907.604,1800,60000,323.85,9.3,1450.425,1188362.856,835891.044,GW,,,19.07604,2482.0,1668.0,192.64289,1009.5375136273742,28918.66
1920.039,1810,60000,323.85,9.3,1450.699,1188372.568,835898.794,GW,,,19.20039,2482.0,1670.0,192.65506,1009.097150048232,28930.83
1932.482,1820,60000,323.85,9.3,1450.66,1188382.247,835906.604,GW,,,19.32482,2482.0,1672.0,192.91298,1077.459572710276,29188.75
1943.599,1830,60000,323.85,9.3,1450.388,1188390.905,835913.563,GW,,,19.43599,2482.0,1674.0,192.92521,1079.5168140406613,29200.98
1945.099,1840,60000,323.85,9.3,1450.359,1188392.068,835914.51,GW,,,19.45099,2482.0,1674.0,193.04354,1099.5307604082227,29319.31
1953.054,1850,60000,323.85,9.3,1450.285,1188398.204,835919.565,GW,,,19.530540000000002,2482.0,1675.0,193.05537,1099.1075785477528,29331.14
1965.384,1860,60000,323.85,9.3,1450.169,1188407.776,835927.325,GW,,,19.65384,2482.0,1677.0,193.16242,1072.1117123839615,29438.19
1978.973,1870,60000,323.85,9.3,1450.045,1188418.646,835935.468,GW,,,19.78973,2482.0,1679.0,193.17455,1071.5399360061338,29450.32
1992.586,1880,60000,323.85,9.3,1450.27,1188429.8,835943.251,GW,,,19.92586,2482.0,1681.0,193.26759,1101.418341909946,29543.36
2006.185,1890,60000,323.85,9.3,1450.045,1188441.378,835950.355,GW,,,20.06185,2482.0,1683.0,193.27988,1100.916435297861,29555.65
2019.808,1900,60000,323.85,9.3,1449.931,1188453.375,835956.796,GW,,,20.19808,2482.0,1685.0,193.51842,1023.8271162682096,29794.19
2033.422,1910,60000,323.85,9.3,1449.632,1188465.67,835962.609,GW,,,20.334220000000002,2482.0,1687.0,193.53034,1024.3003920745314,29806.11
2046.866,1920,60000,323.85,9.3,1449.348,1188477.901,835968.168,GW,,,20.46866,2482.0,1689.0,194.01894,1204.9665558256945,30294.71
2060.471,1930,60000,323.85,9.3,1449.152,1188490.307,835973.73,GW,,,20.60471,2482.0,1691.0,194.0312,1202.0069207283443,30306.97
2073.959,1940,60000,323.85,9.3,1448.944,1188502.766,835978.87,GW,,,20.73959,2482.0,1693.0,194.074,1181.8404004759857,30349.77
2087.583,1950,60000,323.85,9.3,1449.537,1188515.397,835983.922,GW,,,20.87583,2482.0,1695.0,194.08297,1179.8626440529915,30358.74
2101.186,1960,60000,323.85,9.3,1449.902,1188527.992,835989.037,GW,,,21.011860000000002,2482.0,1697.0,194.78434,1370.1508736785252,31060.11
2114.813,1970,60000,323.85,9.3,1449.983,1188541.003,835993.019,GW,,,21.148130000000002,2482.0,1700.0,194.79653,1369.5220104592256,31072.3
2128.318,1980,60000,323.85,9.3,1450.006,1188553.602,835997.812,GW,,,21.28318,2482.0,1702.0,195.37755,1339.4165249100724,31653.32
2135.193,1990,60000,323.85,9.3,1450.05,1188559.911,836000.537,GW,,,21.351930000000003,2482.0,1703.0,195.37974,1339.3507143173615,31655.51
2147.669,2000,60000,323.85,9.3,1450.291,1188571.373,836005.445,GW,,,21.476689999999998,2482.0,1704.0,196.03175,1174.3252753168076,32307.52
2160.107,2010,60000,323.85,9.3,1451.594,1188582.697,836010.302,GW,,,21.60107,2482.0,1706.0,196.03566,1174.3597867185797,32311.43
2172.62,2020,60000,323.85,9.3,1451.495,1188594.194,836015.223,GW,,,21.7262,2482.0,1708.0,196.25574,1235.1941667870024,32531.51
2185.049,2030,60000,323.85,9.3,1451.552,1188605.601,836020.146,GW,,,21.85049,2482.0,1710.0,196.26037,1235.2667812221157,32536.14
2197.163,2040,60000,323.85,9.3,1451.844,1188616.73,836024.907,GW,,,21.97163,2482.0,1712.0,196.37153,1185.9871065025254,32647.3
2209.623,2050,60000,323.85,9.3,1452.114,1188628.176,836029.811,GW,,,22.096230000000002,2482.0,1714.0,196.38368,1184.3847400845398,32659.45
2222.129,2060,60000,323.85,9.3,1452.129,1188639.618,836034.842,GW,,,22.22129,2482.0,1716.0,196.60398,1276.7808199132337,32879.75
2234.576,2070,60000,323.85,9.3,1452.142,1188650.996,836039.875,GW,,,22.34576,2482.0,1718.0,196.60832,1276.991461779127,32884.09
2247.043,2080,60000,323.85,9.3,1452.253,1188662.456,836044.765,GW,,,22.47043,2482.0,1720.0,197.0022,1115.1474079756797,33277.97
2259.401,2090,60000,323.85,9.3,1452.222,1188673.875,836049.473,GW,,,22.594009999999997,2482.0,1721.0,197.01416,1115.8920941096876,33289.93
2271.811,2100,60000,323.85,9.3,1452.264,1188685.348,836054.188,GW,,,22.718110000000003,2482.0,1723.0,197.17928,1160.500282957033,33455.05
2284.277,2110,60000,323.85,9.3,1452.218,1188696.886,836058.891,GW,,,22.84277,2482.0,1725.0,197.18942,1160.1019171793446,33465.19
2296.697,2120,60000,323.85,9.3,1452.282,1188708.399,836063.538,GW,,,22.96697,2482.0,1727.0,197.42938,1079.0457995965337,33705.15
2309.053,2130,60000,323.85,9.3,1452.275,1188719.837,836068.195,GW,,,23.090529999999998,2482.0,1729.0,197.44031,1079.1389263591354,33716.08
2319.194,2140,60000,323.85,9.3,1452.114,1188729.27,836071.891,GW,,,23.19194,2482.0,1730.0,197.93329,1005.556901529877,34209.06
2331.617,2150,60000,323.85,9.3,1451.741,1188741.034,836075.848,GW,,,23.316170000000003,2482.0,1732.0,197.94324,1006.0129830701808,34219.01
2344.039,2160,60000,323.85,9.3,1451.342,1188752.8,836079.79,GW,,,23.44039,2482.0,1734.0,197.99134,1017.0063107301698,34267.11
2356.497,2170,60000,323.85,9.3,1450.629,1188764.586,836083.74,GW,,,23.56497,2482.0,1736.0,198.19606,989.1493771693044,34471.83
2366.99,2180,60000,323.85,11.1,1450.366,1188774.528,836087.067,GW,,,23.6699,2962.0,1738.0,198.20746000000003,989.1711065147138,34483.23
2368.757,2190,60000,323.85,11.1,1450.312,1188776.2,836087.636,GW,,,23.68757,2962.0,1738.0,198.24997,1003.0620150051336,34525.74
2381.508,2200,60000,323.85,11.1,1449.95,1188788.249,836091.776,GW,,,23.81508,2962.0,1740.0,198.25204,1003.1187989993664,34527.81
2393.813,2210,60000,323.85,9.3,1449.961,1188799.893,836095.726,GW,,,23.93813,2482.0,1742.0,198.76057,1104.698414961401,35036.34
2406.184,2220,60000,323.85,9.3,1449.803,1188811.616,836099.654,GW,,,24.061840000000004,2482.0,1744.0,198.77271,1105.0318448069947,35048.48
2418.675,2230,60000,323.85,9.3,1449.496,1188823.441,836103.648,GW,,,24.186750000000004,2482.0,1746.0,198.88552,1121.1895203009371,35161.29
2431.132,2240,60000,323.85,9.3,1449.398,1188835.298,836107.449,GW,,,24.311320000000002,2482.0,1747.0,198.88845,1120.7943688914106,35164.22
2443.619,2250,60000,323.85,9.3,1449.307,1188847.182,836111.257,GW,,,24.43619,2482.0,1749.0,198.92654,1108.6122617585663,35202.31
2455.349,2260,60000,323.85,9.3,1449.029,1188858.334,836114.866,GW,,,24.55349,2482.0,1751.0,198.93531,1107.8784604201442,35211.08
2467.722,2270,60000,323.85,9.3,1448.874,1188870.062,836118.789,GW,,,24.677220000000002,2482.0,1753.0,199.02622,1094.881083842196,35301.99
2480.241,2280,60000,323.85,9.3,1448.531,1188882.02,836122.443,GW,,,24.80241,2482.0,1755.0,199.03591,1094.8529756605435,35311.68
2492.694,2290,60000,323.85,9.3,1448.29,1188894.018,836125.743,GW,,,24.92694,2482.0,1757.0,199.29923,1127.2518108851496,35575.0
2504.989,2300,60000,323.85,9.3,1448.052,1188905.861,836129.02,GW,,,25.04989,2482.0,1759.0,199.31042,1128.781742134709,35586.19
2517.441,2310,60000,323.85,9.3,1447.876,1188917.838,836132.393,GW,,,25.174409999999998,2482.0,1761.0,199.50231,1134.528342626173,35778.08
2529.895,2320,60000,323.85,9.3,1447.771,1188929.829,836135.736,GW,,,25.29895,2482.0,1762.0,199.51457,1135.8202114358232,35790.34
2542.36,2330,60000,323.85,9.3,1447.871,1188941.843,836139.034,GW,,,25.4236,2482.0,1764.0,199.57049,1120.110402857356,35846.26
2554.773,2340,60000,323.85,9.3,1447.821,1188953.838,836142.199,GW,,,25.54773,2482.0,1766.0,199.58235,1119.7702545541497,35858.12
2567.188,2350,60000,323.85,9.3,1447.837,1188965.829,836145.399,GW,,,25.67188,2482.0,1768.0,199.68989,1144.175684760009,35965.66
2579.59,2360,60000,323.85,9.3,1448.078,1188977.772,836148.712,GW,,,25.795900000000003,2482.0,1770.0,199.70217,1145.0927414285015,35977.94
2592.036,2370,60000,323.85,9.3,1447.928,1188989.744,836152.084,GW,,,25.920360000000002,2482.0,1772.0,199.93618,1103.5424014139503,36211.95
2602.747,2380,60000,323.85,9.3,1447.958,1189000.095,836154.808,GW,,,26.027469999999997,2482.0,1773.0,199.94836,1103.3777814842297,36224.13
2604.756,2390,60000,323.85,9.3,1448.034,1189002.038,836155.315,GW,,,26.047559999999997,2482.0,1774.0,200.0752,1119.936934166412,36350.97
2617.195,2400,60000,323.85,9.3,1448.242,1189014.068,836158.445,GW,,,26.171950000000002,2482.0,1776.0,200.08399,1119.7977772598329,36359.76
2629.605,2410,60000,323.85,9.3,1448.39,1189026.06,836161.609,GW,,,26.29605,2482.0,1778.0,200.2603,1073.7038410707378,36536.07
2642.031,2420,60000,323.85,9.3,1448.497,1189038.038,836164.892,GW,,,26.42031,2482.0,1779.0,200.27217,1072.399458302953,36547.94
2654.478,2430,60000,323.85,9.3,1448.56,1189050.034,836168.194,GW,,,26.54478,2482.0,1781.0,200.54286,1151.5557037661388,36818.63
2666.865,2440,60000,323.85,9.3,1449.022,1189062.033,836171.166,GW,,,26.66865,2482.0,1783.0,200.55289,1151.5335713518148,36828.66
2679.264,2450,60000,323.85,9.3,1449.505,1189074.284,836172.973,GW,,,26.792640000000002,2482.0,1785.0,200.62023,1133.1875623806,36896.0
2691.629,2460,60000,323.85,9.3,1449.763,1189086.555,836174.423,GW,,,26.91629,2482.0,1787.0,200.63216,1133.8850037993434,36907.93
2704.046,2470,60000,323.85,9.3,1449.972,1189098.941,836174.933,GW,,,27.04046,2482.0,1789.0,200.92747,1083.9563749850436,37203.24
2716.421,2480,60000,323.85,9.3,1450.121,1189111.306,836175.205,GW,,,27.164209999999997,2482.0,1791.0,200.93966,1084.051709509744,37215.43
2728.846,2490,60000,323.85,9.3,1450.332,1189123.692,836174.586,GW,,,27.28846,2482.0,1793.0,201.17456,1138.991810682699,37450.33
2741.205,2500,60000,323.85,9.3,1450.615,1189135.988,836173.423,GW,,,27.41205,2482.0,1794.0,201.17486,1138.9884767593412,37450.63
2753.587,2510,60000,323.85,9.3,1450.751,1189148.31,836172.283,GW,,,27.53587,2482.0,1796.0,201.32758,1167.7308905911368,37603.35
2766.037,2520,60000,323.85,9.3,1450.64,1189160.704,836171.176,GW,,,27.660369999999997,2482.0,1798.0,201.33009,1167.7669254619104,37605.86
2778.448,2530,60000,323.85,9.3,1450.451,1189173.071,836170.22,GW,,,27.78448,2482.0,1800.0,201.46518,1133.713181703758,37740.95
2790.873,2540,60000,323.85,9.3,1450.497,1189185.464,836169.402,GW,,,27.908730000000002,2482.0,1802.0,201.47704,1132.5898893285516,37752.81
2803.21,2550,60000,323.85,9.3,1450.4,1189197.756,836168.424,GW,,,28.0321,2482.0,1804.0,201.61785,1169.3872569234463,37893.62
2815.633,2560,60000,323.85,9.3,1450.578,1189210.102,836167.13,GW,,,28.156329999999997,2482.0,1806.0,201.62969,1168.8208787383974,37905.46
2824.776,2570,60000,323.85,11.1,1450.594,1189219.191,836166.168,GW,,,28.24776,2962.0,1807.0,201.70554,1151.2852639578032,37981.31
2837.489,2580,60000,323.85,11.1,1450.51,1189231.835,836164.902,GW,,,28.37489,2962.0,1809.0,201.71467,1150.4405164305522,37990.44
2850.259,2590,60000,323.85,11.1,1450.532,1189244.536,836163.645,GW,,,28.50259,2962.0,1811.0,202.20979,1261.5801505544746,38485.56
2853.032,2600,60000,323.85,9.3,1450.574,1189247.296,836163.402,GW,,,28.530320000000003,2482.0,1811.0,202.21374,1261.6681813929322,38489.51
2865.33,2610,60000,323.85,9.3,1450.691,1189259.545,836162.361,GW,,,28.653299999999998,2482.0,1813.0,202.40497,1290.9412803425832,38680.74
2877.794,2620,60000,323.85,9.3,1450.614,1189271.949,836161.22,GW,,,28.777939999999997,2482.0,1815.0,202.41716,1290.602938311284,38692.93
2889.953,2630,60000,323.85,9.3,1450.372,1189284.05,836160.096,GW,,,28.89953,2482.0,1817.0,202.63878,1265.114639840604,38914.55
2901.588,2640,60000,323.85,9.3,1450.126,1189295.548,836158.407,GW,,,29.015880000000003,2482.0,1819.0,202.65078,1264.6739199102972,38926.55
2904.091,2650,60000,323.85,9.3,1450.068,1189298.016,836158.006,GW,,,29.04091,2482.0,1819.0,202.85133,1293.3646464077033,39127.1
2910.242,2660,60000,323.85,9.3,1449.933,1189304.084,836157.025,GW,,,29.102420000000002,2482.0,1820.0,202.86258,1293.6311963177911,39138.35
2922.676,2670,60000,323.85,9.3,1449.86,1189316.362,836155.099,GW,,,29.22676,2482.0,1822.0,202.9895,1328.3128593683457,39265.27
2935.137,2680,60000,323.85,9.3,1450.739,1189328.596,836153.185,GW,,,29.351370000000003,2482.0,1824.0,202.99553,1326.8639771624562,39271.3
2943.543,2690,60000,323.85,9.3,1450.355,1189336.882,836151.849,GW,,,29.43543,2482.0,1825.0,203.25557,1221.3481543028388,39531.34
2955.951,2700,60000,323.85,9.3,1450.144,1189349.119,836149.846,GW,,,29.55951,2482.0,1827.0,203.26721,1221.9594165833614,39542.98
2966.112,2710,60000,323.85,9.3,1449.972,1189359.132,836148.156,GW,,,29.66112,2482.0,1829.0,204.16621,1440.790334851249,40441.98
2979.253,2720,60000,323.85,9.3,1449.678,1189372.088,836146.014,GW,,,29.792530000000003,2482.0,1831.0,204.17845,1440.5212604950564,40454.22
2992.906,2730,60000,323.85,13.7,1450.241,1189384.501,836141.061,GW,,,29.92906,3656.0,1833.0,204.32175,1469.5969870638824,40597.52
3005.53,2740,60000,323.85,13.7,1451.242,1189394.831,836133.924,GW,,,30.055300000000003,3656.0,1835.0,204.334,1470.3478537481112,40609.77
3015.154,2750,60000,323.85,13.7,1451.57,1189403.072,836128.974,GW,,,30.15154,3656.0,1836.0,204.77819,1497.6670365497862,41053.96
3024.915,2760,60000,323.85,13.7,1451.893,1189411.461,836124.001,GW,,,30.24915,3656.0,1837.0,204.78475,1497.4328042732325,41060.52
3031.104,2770,60000,323.85,9.3,1452.139,1189416.793,836120.875,GW,,,30.31104,2482.0,1838.0,205.33675,1374.2636088901434,41612.52
3044.779,2780,60000,323.85,9.3,1453.255,1189429.502,836116.446,GW,,,30.44779,2482.0,1840.0,205.34895,1374.639950129265,41624.72
3058.296,2790,60000,323.85,9.3,1454.482,1189442.884,836115.047,GW,,,30.58296,2482.0,1843.0,205.9365,1291.3770787592932,42212.27
3071.894,2800,60000,323.85,9.3,1455.685,1189456.362,836113.749,GW,,,30.718939999999996,2482.0,1845.0,205.94733,1290.771680055682,42223.1
3085.472,2810,60000,323.85,9.3,1456.505,1189469.858,836112.577,GW,,,30.85472,2482.0,1847.0,206.27787,1376.4816277630157,42553.64
3099.074,2820,60000,323.85,9.3,1456.881,1189483.329,836111.002,GW,,,30.990740000000002,2482.0,1849.0,206.2882,1375.5003888213337,42563.97
3108.983,2830,60000,323.85,9.3,1456.323,1189493.005,836108.96,GW,,,31.089830000000003,2482.0,1850.0,206.39696,1351.9364057536045,42672.73
3122.6,2840,60000,323.85,9.3,1455.781,1189506.455,836107.108,GW,,,31.226,2482.0,1852.0,206.40918,1352.5547660695695,42684.95
3136.198,2850,60000,323.85,9.3,1455.404,1189520.001,836106.092,GW,,,31.36198,2482.0,1854.0,206.52437,1348.8704123648074,42800.14
3149.807,2860,60000,323.85,9.3,1455.102,1189533.56,836105.04,GW,,,31.49807,2482.0,1856.0,206.53562,1348.6085505488954,42811.39
3163.356,2870,60000,323.85,9.3,1454.686,1189547.057,836104.002,GW,,,31.633560000000003,2482.0,1858.0,206.62599,1322.2052012321906,42901.76
3176.958,2880,60000,323.85,9.3,1454.255,1189560.607,836102.998,GW,,,31.76958,2482.0,1861.0,206.63761,1320.8018441438703,42913.38
3190.554,2890,60000,323.85,9.3,1454.117,1189574.153,836101.916,GW,,,31.905540000000002,2482.0,1863.0,206.74696,1335.8505525430046,43022.73
3204.026,2900,60000,323.85,9.3,1454.006,1189587.574,836101.848,GW,,,32.040259999999996,2482.0,1865.0,206.75887,1335.1754685229057,43034.64
3210.917,2910,60000,323.85,9.3,1454.152,1189594.429,836102.488,GW,,,32.10917,2482.0,1866.0,206.94799,1376.1391083846386,43223.76
3224.529,2920,60000,323.85,9.3,1454.274,1189607.995,836103.518,GW,,,32.24529,2482.0,1868.0,206.96022,1378.3152949840246,43235.99
3238.11,2930,60000,323.85,9.3,1454.008,1189621.446,836105.185,GW,,,32.3811,2482.0,1870.0,207.26059,1271.48063039496,43536.36
3251.719,2940,60000,323.85,9.3,1452.801,1189634.734,836107.777,GW,,,32.51719,2482.0,1872.0,207.27254,1271.3843196985465,43548.31
3265.347,2950,60000,323.85,9.3,1451.502,1189647.958,836110.771,GW,,,32.65347,2482.0,1874.0,207.65363,1218.7233547471146,43929.4
3278.94,2960,60000,323.85,9.3,1450.506,1189661.197,836113.655,GW,,,32.7894,2482.0,1876.0,207.66585,1217.5564834150796,43941.62
3291.823,2970,60000,323.85,9.3,1449.4,1189673.756,836116.263,GW,,,32.91823,2482.0,1878.0,208.01289,1321.630106397742,44288.66
3305.05,2980,60000,323.85,9.3,1447.316,1189684.546,836122.607,GW,,,33.0505,2482.0,1880.0,208.01731,1322.1983090310057,44293.08
3317.491,2990,60000,323.85,9.3,1443.914,1189694.073,836129.148,GW,,,33.17491,2482.0,1882.0,208.42259,1199.196352012968,44698.36
3324.26,3000,60000,323.85,9.3,1442.959,1189700.499,836130.919,GW,,,33.2426,2482.0,1883.0,208.4348,1197.7158429635117,44710.57
3335.729,3010,60000,323.85,9.3,1444.912,1189711.25,836134.188,GW,,,33.35729,2482.0,1885.0,208.61624,1250.0033697416002,44892.01
3347.239,3020,60000,323.85,9.3,1445.397,1189722.059,836137.975,GW,,,33.47239,2482.0,1886.0,208.62283,1249.9511166443103,44898.6
3357.29,3030,60000,323.85,9.3,1445.538,1189731.549,836141.266,GW,,,33.5729,2482.0,1888.0,208.88105,1248.8935358719964,45156.82
3368.359,3040,60000,323.85,9.3,1444.856,1189741.456,836145.837,GW,,,33.68359,2482.0,1890.0,208.88105,1248.8935358719964,45156.82
3375.648,3050,60000,323.85,9.3,1443.291,1189747.143,836150.11,GW,,,33.75648,2482.0,1891.0,209.0775,1069.2487298239498,45353.27
3386.025,3060,60000,323.85,9.3,1441.796,1189755.253,836156.349,GW,,,33.86025,2482.0,1892.0,209.08969,1069.050141075893,45365.46
3395.238,3070,60000,323.85,9.3,1442.809,1189762.35,836162.079,GW,,,33.95238,2482.0,1894.0,209.14463,1068.8050484309329,45420.4
3403.378,3080,60000,323.85,9.3,1443.244,1189768.615,836167.205,GW,,,34.03378,2482.0,1895.0,209.14463,1068.8050484309329,45420.4
3411.412,3090,60000,323.85,9.3,1443.102,1189774.796,836172.329,GW,,,34.11412,2482.0,1896.0,209.25522,1060.835400195322,45530.99
3423.702,3100,60000,323.85,9.3,1442.818,1189784.366,836180.024,GW,,,34.23702,2482.0,1898.0,209.27298,1068.2793707447486,45548.75
3436.178,3110,60000,323.85,9.3,1442.545,1189794.142,836187.762,GW,,,34.361779999999996,2482.0,1900.0,209.27298,1068.2793707447486,45548.75
3448.638,3120,60000,323.85,9.3,1442.086,1189803.895,836195.492,GW,,,34.48638,2482.0,1902.0,209.51218,982.0022014847978,45787.95
3455.521,3130,60000,323.85,9.3,1441.916,1189809.387,836199.627,GW,,,34.55521,2482.0,1903.0,209.51882,981.3725903936444,45794.59
3464.837,3140,60000,323.85,9.3,1441.23,1189816.972,836204.965,GW,,,34.64837,2482.0,1904.0,209.74693,1040.5033817035346,46022.7
3475.382,3150,60000,323.85,9.3,1441.629,1189825.605,836210.956,GW,,,34.75382,2482.0,1906.0,209.7596,1040.1479175181298,46035.37
3486.114,3160,60000,323.85,9.3,1441.793,1189834.42,836217.065,GW,,,34.86114,2482.0,1907.0,209.80938,1024.7229545724151,46085.15
3498.589,3170,60000,323.85,9.3,1441.673,1189844.657,836224.184,GW,,,34.98589,2482.0,1909.0,209.82156,1023.509691503325,46097.33
3511.05,3180,60000,323.85,9.3,1442.178,1189854.9,836231.25,GW,,,35.1105,2482.0,1911.0,210.06261,950.7377149087392,46338.38
3523.463,3190,60000,323.85,9.3,1442.75,1189865.137,836238.237,GW,,,35.23463,2482.0,1913.0,210.07479,950.6686421706496,46350.56
3532.679,3200,60000,323.85,11.1,1442.78,1189872.617,836243.616,GW,,,35.32679,2962.0,1914.0,210.14161,965.2344998715662,46417.38
3543.662,3210,60000,323.85,11.1,1442.712,1189882.256,836248.787,GW,,,35.43662,2962.0,1916.0,210.15379,963.868607917476,46429.56
3554.854,3220,60000,323.85,11.1,1442.562,1189891.855,836254.528,GW,,,35.548539999999996,2962.0,1918.0,210.30159,974.655371608032,46577.36
3567.526,3230,60000,323.85,11.1,1442.408,1189902.637,836261.174,GW,,,35.67526,2962.0,1920.0,210.53762,923.9032961921724,46813.39
3578.365,3240,60000,323.85,11.1,1441.907,1189910.692,836268.248,GW,,,35.783649999999994,2962.0,1921.0,210.54981,922.5763063081168,46825.58
3585.026,3250,60000,323.85,11.1,1441.248,1189914.807,836273.438,GW,,,35.85026,2962.0,1922.0,210.66248,949.6795030967965,46938.25
3596.05,3260,60000,323.85,11.1,1440.383,1189921.557,836282.104,GW,,,35.9605,2962.0,1924.0,210.67469,949.0271489238085,46950.46
3606.307,3270,60000,323.85,11.1,1439.555,1189927.8,836290.195,GW,,,36.063069999999996,2962.0,1926.0,211.708,1295.2059985532628,47983.77
3619.345,3280,60000,323.85,11.1,1439.054,1189937.081,836299.266,GW,,,36.19345,2962.0,1928.0,211.72002,1297.352337342622,47995.79
3631.796,3290,60000,323.85,11.1,1438.741,1189946.468,836307.431,GW,,,36.31796,2962.0,1929.0,211.79415,1280.2545637776916,48069.92
3643.352,3300,60000,323.85,11.1,1438.459,1189955.181,836315.006,GW,,,36.43352,2962.0,1931.0,211.80601,1279.8521876564998,48081.78
3655.799,3310,60000,323.85,11.1,1438.016,1189964.732,836322.967,GW,,,36.55799,2962.0,1933.0,212.18544,1350.8508623430575,48461.21
3668.274,3320,60000,323.85,11.1,1437.793,1189974.346,836330.905,GW,,,36.682739999999995,2962.0,1935.0,212.19652,1352.376142441182,48472.29
3680.779,3330,60000,323.85,11.1,1437.506,1189983.98,836338.863,GW,,,36.80779,2962.0,1937.0,212.70769,1183.5629135960355,48983.46
3693.112,3340,60000,323.85,11.1,1437.114,1189993.57,836346.591,GW,,,36.93112,2962.0,1938.0,212.71988,1183.5948470949802,48995.65
3705.564,3350,60000,323.85,11.1,1436.904,1190003.928,836353.472,GW,,,37.05564,2962.0,1938.0,213.14222,1166.6583816741845,49417.99
3716.566,3360,60000,323.85,11.1,1436.832,1190013.43,836359.004,GW,,,37.165659999999995,2962.0,1938.0,213.15146,1166.3866388949782,49427.23
3729.061,3370,60000,323.85,11.1,1436.776,1190024.323,836365.115,GW,,,37.29061,2962.0,1938.0,213.33292,1165.5771283133531,49608.69
3738.976,3380,60000,323.85,11.1,1436.716,1190032.988,836369.923,GW,,,37.38976,2962.0,1938.0,213.33292,1165.5771283133531,49608.69
3750.146,3390,60000,323.85,11.1,1436.843,1190042.716,836375.399,GW,,,37.50146,2962.0,1938.0,213.40278,1208.8912887283332,49678.55
3762.15,3400,60000,323.85,11.1,1437.21,1190053.144,836381.325,GW,,,37.6215,2962.0,1938.0,213.40775,1208.884617277774,49683.52
3774.605,3410,60000,323.85,11.1,1437.269,1190063.853,836387.665,GW,,,37.74605,2962.0,1938.0,213.45499,1188.266235748522,49730.76
3786.995,3420,60000,323.85,11.1,1436.578,1190074.411,836394.1,GW,,,37.869949999999996,2962.0,1938.0,213.46588,1188.1605824804392,49741.65
